trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2017-12-20,1.5136992e+18,I,KQ.m@DCE.i,DCE,i,black,479.0,527.0,531.5,522.5,529.0,1149096.0,858161.0,844547.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-21,1.5137856e+18,I,KQ.m@DCE.i,DCE,i,black,480.0,530.0,549.5,525.5,532.0,1941085.0,844547.0,917923.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-22,1.513872e+18,I,KQ.m@DCE.i,DCE,i,black,481.0,533.5,547.0,528.0,546.0,1571595.0,917923.0,923808.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-25,1.5141312e+18,I,KQ.m@DCE.i,DCE,i,black,482.0,546.5,551.5,523.5,525.5,1644597.0,923808.0,915089.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-26,1.5142176e+18,I,KQ.m@DCE.i,DCE,i,black,483.0,521.5,525.0,511.5,521.5,1486518.0,915089.0,820553.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-27,1.514304e+18,I,KQ.m@DCE.i,DCE,i,black,484.0,520.0,524.5,514.0,515.5,1395434.0,820553.0,852338.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-28,1.5143904e+18,I,KQ.m@DCE.i,DCE,i,black,485.0,511.5,523.0,510.5,518.5,1127222.0,852338.0,832170.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-29,1.5144768e+18,I,KQ.m@DCE.i,DCE,i,black,486.0,517.5,538.5,517.0,531.5,1703441.0,832170.0,875041.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-02,1.5148224e+18,I,KQ.m@DCE.i,DCE,i,black,487.0,533.0,546.5,531.0,543.5,1018488.0,875041.0,899754.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-03,1.5149088e+18,I,KQ.m@DCE.i,DCE,i,black,488.0,544.0,547.0,535.0,536.0,1126429.0,899754.0,883415.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-04,1.5149952e+18,I,KQ.m@DCE.i,DCE,i,black,489.0,535.5,546.0,533.5,543.5,1256228.0,883415.0,931846.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-05,1.5150816e+18,I,KQ.m@DCE.i,DCE,i,black,490.0,542.5,551.0,528.0,538.5,1605749.0,931846.0,935450.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-08,1.5153408e+18,I,KQ.m@DCE.i,DCE,i,black,491.0,537.5,556.0,534.0,555.5,1438600.0,935450.0,987718.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-09,1.5154272e+18,I,KQ.m@DCE.i,DCE,i,black,492.0,555.5,562.5,554.5,560.5,1077873.0,987718.0,996960.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-10,1.5155136e+18,I,KQ.m@DCE.i,DCE,i,black,493.0,561.0,565.0,552.0,557.5,1102830.0,996960.0,1004604.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-11,1.5156e+18,I,KQ.m@DCE.i,DCE,i,black,494.0,558.0,560.5,549.0,556.0,1054127.0,1004604.0,976772.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-12,1.5156864e+18,I,KQ.m@DCE.i,DCE,i,black,495.0,556.0,558.0,539.5,544.0,1306862.0,976772.0,954869.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-15,1.5159456e+18,I,KQ.m@DCE.i,DCE,i,black,496.0,541.5,544.0,531.0,536.5,1139053.0,954869.0,934235.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-16,1.516032e+18,I,KQ.m@DCE.i,DCE,i,black,497.0,538.0,542.5,527.0,529.5,1149701.0,934235.0,929960.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-17,1.5161184e+18,I,KQ.m@DCE.i,DCE,i,black,498.0,527.0,534.5,525.5,531.5,1071121.0,929960.0,894734.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-18,1.5162048e+18,I,KQ.m@DCE.i,DCE,i,black,499.0,531.0,539.5,529.5,537.0,928023.0,894734.0,885254.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-19,1.5162912e+18,I,KQ.m@DCE.i,DCE,i,black,500.0,539.0,544.5,531.0,543.5,1161057.0,885254.0,920015.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-22,1.5165504e+18,I,KQ.m@DCE.i,DCE,i,black,501.0,546.0,547.5,538.0,540.5,1003515.0,920015.0,849521.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-23,1.5166368e+18,I,KQ.m@DCE.i,DCE,i,black,502.0,540.5,541.0,517.0,521.5,1486178.0,849521.0,957096.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-24,1.5167232e+18,I,KQ.m@DCE.i,DCE,i,black,503.0,519.5,525.5,518.0,522.0,739289.0,957096.0,884050.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-25,1.5168096e+18,I,KQ.m@DCE.i,DCE,i,black,504.0,523.0,536.0,518.5,529.5,1156599.0,884050.0,882053.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-26,1.516896e+18,I,KQ.m@DCE.i,DCE,i,black,505.0,529.5,530.5,515.0,519.0,1150131.0,882053.0,909064.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-29,1.5171552e+18,I,KQ.m@DCE.i,DCE,i,black,506.0,519.0,522.0,511.0,514.5,914764.0,909064.0,891416.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-30,1.5172416e+18,I,KQ.m@DCE.i,DCE,i,black,507.0,514.0,521.5,513.5,517.5,835392.0,891416.0,874136.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-01-31,1.517328e+18,I,KQ.m@DCE.i,DCE,i,black,508.0,517.5,520.0,504.5,510.0,1053061.0,874136.0,922878.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-01,1.5174144e+18,I,KQ.m@DCE.i,DCE,i,black,509.0,511.0,512.0,503.5,506.5,829841.0,922878.0,900060.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-02,1.5175008e+18,I,KQ.m@DCE.i,DCE,i,black,510.0,507.0,518.5,507.0,513.5,968773.0,900060.0,862207.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-05,1.51776e+18,I,KQ.m@DCE.i,DCE,i,black,511.0,514.0,527.5,513.5,526.5,1155769.0,862207.0,886222.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-06,1.5178464e+18,I,KQ.m@DCE.i,DCE,i,black,512.0,528.0,529.0,516.0,521.0,977211.0,886222.0,844818.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-07,1.5179328e+18,I,KQ.m@DCE.i,DCE,i,black,513.0,521.5,527.5,518.0,526.5,845397.0,844818.0,801184.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2018-02-08,1.5180192e+18,I,KQ.m@DCE.i,DCE,i,black,514.0,526.5,528.5,521.0,524.0,770405.0,801184.0,788207.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
