trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2019-05-23,1.5585408e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,822.0,5400.0,5422.0,5348.0,5350.0,186097.0,380592.0,384992.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-24,1.5586272e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,823.0,5334.0,5368.0,5332.0,5356.0,132041.0,384992.0,386823.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-27,1.5588864e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,824.0,5372.0,5394.0,5354.0,5384.0,163580.0,386823.0,388325.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-28,1.5589728e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,825.0,5380.0,5402.0,5372.0,5400.0,121341.0,388325.0,387281.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-29,1.5590592e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,826.0,5406.0,5584.0,5404.0,5552.0,519595.0,387281.0,397608.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-30,1.5591456e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,827.0,5548.0,5552.0,5456.0,5476.0,312922.0,397608.0,395269.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-31,1.559232e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,828.0,5492.0,5520.0,5480.0,5482.0,157566.0,395269.0,394264.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-03,1.5594912e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,829.0,5470.0,5478.0,5388.0,5390.0,250749.0,394264.0,394968.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-04,1.5595776e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,830.0,5400.0,5462.0,5390.0,5454.0,218694.0,394968.0,413502.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-05,1.559664e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,831.0,5458.0,5478.0,5442.0,5454.0,187654.0,413502.0,418871.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-06,1.5597504e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,832.0,5456.0,5490.0,5414.0,5440.0,234285.0,418871.0,393823.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-10,1.560096e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,833.0,5444.0,5474.0,5434.0,5460.0,122547.0,393823.0,392086.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-11,1.5601824e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,834.0,5448.0,5482.0,5440.0,5466.0,177628.0,392086.0,390014.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-12,1.5602688e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,835.0,5472.0,5480.0,5400.0,5408.0,200024.0,390014.0,383664.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-13,1.5603552e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,836.0,5406.0,5466.0,5400.0,5460.0,175171.0,383664.0,384518.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-14,1.5604416e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,837.0,5464.0,5526.0,5456.0,5474.0,269148.0,384518.0,382213.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-17,1.5607008e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,838.0,5484.0,5518.0,5462.0,5514.0,180568.0,382213.0,379678.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-18,1.5607872e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,839.0,5522.0,5530.0,5488.0,5506.0,137208.0,379678.0,377320.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-19,1.5608736e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,840.0,5500.0,5506.0,5428.0,5436.0,232952.0,377320.0,369199.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-20,1.56096e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,841.0,5446.0,5460.0,5422.0,5432.0,123528.0,369199.0,368170.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-21,1.5610464e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,842.0,5436.0,5462.0,5402.0,5418.0,160881.0,368170.0,365914.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-24,1.5613056e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,843.0,5414.0,5424.0,5376.0,5386.0,154775.0,365914.0,364940.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-25,1.561392e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,844.0,5394.0,5414.0,5386.0,5402.0,113977.0,364940.0,361812.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-26,1.5614784e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,845.0,5394.0,5406.0,5354.0,5372.0,163440.0,361812.0,363075.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-27,1.5615648e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,846.0,5374.0,5426.0,5366.0,5420.0,165787.0,363075.0,360360.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-06-28,1.5616512e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,847.0,5416.0,5426.0,5382.0,5392.0,133972.0,360360.0,363337.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-01,1.5619104e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,848.0,5392.0,5460.0,5342.0,5438.0,303464.0,363337.0,363529.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-02,1.5619968e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,849.0,5436.0,5446.0,5392.0,5430.0,188547.0,363529.0,356473.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-03,1.5620832e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,850.0,5434.0,5452.0,5370.0,5410.0,193800.0,356473.0,370976.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-04,1.5621696e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,851.0,5416.0,5438.0,5402.0,5428.0,161080.0,370976.0,364227.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-05,1.562256e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,852.0,5428.0,5442.0,5408.0,5430.0,140601.0,364227.0,352772.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-07-08,1.5625152e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,853.0,5430.0,5474.0,5410.0,5456.0,198446.0,352772.0,344043.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
