strategy_id,strategy_family,lookback,version,sample_split,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,hit_rate,min_daily,max_daily,max_drawdown,avg_turnover_daily,avg_n_symbols
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,gross_strategy_return,593,1.991888660070556e-05,0.005019559423377801,0.004874797122644825,0.07738500527046864,0.06486475520462807,0.09950292779810473,0.5193929173693086,-0.030115265839690555,0.020868705778584892,-0.11644354247718691,0.00918118793329586,27.0
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,net_strategy_return,593,1.532829263405764e-05,0.0038627297437825257,0.004874980009628786,0.07738790851133419,0.04991386662448427,0.07656817405989262,0.5193929173693086,-0.030133784358209074,0.020868705778584892,-0.11767019395674794,0.00918118793329586,27.0
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,passive_return,593,0.0001473272006341507,0.037126454559805976,0.007810991990036354,0.1239956537901222,0.2994173862145768,0.45930808600169615,0.5075885328836425,-0.03323727140030437,0.02966342255049796,-0.19126604513448786,0.00918118793329586,27.0
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,gross_map_vs_passive,593,-0.00012740831403344508,-0.03210689513642816,0.004699809716701583,0.07460716631830389,-0.4303459938345246,-0.6601533639899576,0.5379426644182125,-0.0274906741702664,0.022112688906087877,-0.14280682700004388,0.00918118793329586,27.0
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,net_map_vs_passive,593,-0.00013199890800009303,-0.033263724816023445,0.004700070761543565,0.07461131027670141,-0.4458268417035236,-0.6839010784907369,0.5362563237774031,-0.027509192688784916,0.022112688906087877,-0.14372784449436682,0.00918118793329586,27.0
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,PSEUDO_LIVE,net_map_vs_zero,593,1.532829263405764e-05,0.0038627297437825257,0.004874980009628786,0.07738790851133419,0.04991386662448427,0.07656817405989262,0.5193929173693086,-0.030133784358209074,0.020868705778584892,-0.11767019395674794,0.00918118793329586,27.0
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,gross_strategy_return,1147,-2.4055716755339965e-05,-0.006062040622345671,0.006444297079264501,0.10230004467812259,-0.05925745820951797,-0.12642252422958758,0.4943330427201395,-0.03420268899030061,0.03438182271499495,-0.32344432742677887,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,net_strategy_return,1147,-3.328244536624413e-05,-0.008387176232293521,0.006443704672792243,0.10229064051691864,-0.08199358406506704,-0.17492879683576604,0.4899738448125545,-0.03420268899030061,0.034238965572137806,-0.32912832003723724,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,passive_return,1147,0.0003869948546273425,0.09752270336609031,0.008135126870495394,0.12914113549973982,0.7551637438272857,1.6111002662948626,0.5492589363557105,-0.05091461867911063,0.03438182271499495,-0.19704474625693602,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,gross_map_vs_passive,1147,-0.0004110505713826825,-0.10358474398843598,0.008104725907657517,0.12865853517602419,-0.8051136587768274,-1.7176656594753617,0.44376634699215345,-0.03543433694752731,0.05109880208041952,-0.4287481462753705,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,net_map_vs_passive,1147,-0.0004202772999935867,-0.10590987959838385,0.008104946282153358,0.12866203351269195,-0.8231634205279081,-1.7561738323073133,0.44376634699215345,-0.03547979149298185,0.05109880208041952,-0.4336591935851797,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,IS,net_map_vs_zero,1147,-3.328244536624413e-05,-0.008387176232293521,0.006443704672792243,0.10229064051691864,-0.08199358406506704,-0.17492879683576604,0.4899738448125545,-0.03420268899030061,0.034238965572137806,-0.32912832003723724,0.01845345722180837,20.387096774193548
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,gross_strategy_return,726,7.9885542060518e-05,0.020131156599250535,0.007562335433617454,0.12004835332922154,0.1676920677457582,0.2846299259676461,0.5275482093663911,-0.035902354057965095,0.034234977754554086,-0.2070471029129104,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,net_strategy_return,726,7.064986422575642e-05,0.017803765784890617,0.00756166476979807,0.12003770687114503,0.14831810977530704,0.2517457931821269,0.5247933884297521,-0.035902354057965095,0.034234977754554086,-0.2112144542112111,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,passive_return,726,0.0002480149709816014,0.06249977268736355,0.010198699788500942,0.1618993400194832,0.38604093555812047,0.6552415053702985,0.5234159779614325,-0.032816285108068236,0.0441933145672033,-0.2502845056998112,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,gross_map_vs_passive,726,-0.00016812942892108318,-0.04236861608811296,0.0113660028453474,0.18042970157785052,-0.2348206294063622,-0.39856970733369457,0.5027548209366391,-0.0800956686251684,0.05141700008105566,-0.25831737892614237,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,net_map_vs_passive,726,-0.00017736510675584485,-0.044696006902472905,0.011365428853912852,0.18042058974630754,-0.24773229577245437,-0.42048515444638435,0.5027548209366391,-0.0800956686251684,0.05141700008105566,-0.26061088212123706,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,OOS,net_map_vs_zero,726,7.064986422575642e-05,0.017803765784890617,0.00756166476979807,0.12003770687114503,0.14831810977530704,0.2517457931821269,0.5247933884297521,-0.035902354057965095,0.034234977754554086,-0.2112144542112111,0.018471355669523112,23.18732782369146
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,gross_strategy_return,593,-0.00011554780881320167,-0.02911804782092682,0.005541378571177528,0.08796665771878903,-0.33101232416958615,-0.5077749124038805,0.4924114671163575,-0.02699326027907674,0.022151152671589534,-0.14855297861131533,0.01844164828987763,26.90893760539629
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,net_strategy_return,593,-0.0001247686329581405,-0.03144169550545141,0.005542183739578449,0.08797943937090322,-0.3573754928455464,-0.5482161730086251,0.4924114671163575,-0.027030297316113776,0.022151152671589534,-0.15038242750524922,0.01844164828987763,26.90893760539629
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,passive_return,593,0.0001531324886395304,0.03858938713716166,0.007810722626673114,0.12399137777929353,0.311226375803738,0.47742314763650884,0.5075885328836425,-0.03323727140030437,0.02966342255049796,-0.19126604513448775,0.01844164828987763,26.90893760539629
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,gross_map_vs_passive,593,-0.0002686802974527321,-0.06770743495808848,0.009389067833588517,0.14904683118234716,-0.45426953676897514,-0.6968522239143012,0.5379426644182125,-0.0549813483405328,0.044225377812175753,-0.26945934017332585,0.01844164828987763,26.90893760539629
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,net_map_vs_passive,593,-0.00027790112159767095,-0.07003108264261308,0.009389604361956795,0.14905534830614994,-0.46983273957250976,-0.720726271384026,0.5379426644182125,-0.05501838537756983,0.044225377812175753,-0.27208426592401624,0.01844164828987763,26.90893760539629
BREAKOUT_60_long_short,BREAKOUT,60,long_short,PSEUDO_LIVE,net_map_vs_zero,593,-0.0001247686329581405,-0.03144169550545141,0.005542183739578449,0.08797943937090322,-0.3573754928455464,-0.5482161730086251,0.4924114671163575,-0.027030297316113776,0.022151152671589534,-0.15038242750524922,0.01844164828987763,26.90893760539629
MA_10_long_flat,MA,10,long_flat,IS,gross_strategy_return,1206,0.00031318721932676176,0.07892317927034397,0.005147160602507673,0.0817086414740681,0.9659098211220638,2.1130509328961122,0.5414593698175788,-0.030303457379745574,0.027843106103231964,-0.12954269547632669,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,IS,net_strategy_return,1206,0.00022781322350500473,0.05740893232326119,0.005146071290577639,0.08169134918326583,0.7027541214244164,1.537364275008023,0.5232172470978441,-0.030428457379745578,0.027818106103231967,-0.14066125132008322,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,IS,passive_return,1206,0.0004976207172283129,0.12540042074153485,0.008001904890444321,0.12702630212944335,0.9872004351803323,2.1596268667089547,0.5464344941956882,-0.05130225985088761,0.030221326032124463,-0.18961483331883877,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,IS,gross_map_vs_passive,1206,-0.00018443349790155122,-0.04647724147119091,0.004587407967151437,0.07282284386087438,-0.6382233789164308,-1.396195045049706,0.46434494195688225,-0.01958563930338274,0.0439558110354514,-0.23464781768170195,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,IS,net_map_vs_passive,1206,-0.00026980749372330833,-0.0679914884182737,0.004588637406868965,0.07284236061134153,-0.9334058897548613,-2.0419444372416087,0.4494195688225539,-0.01963563930338274,0.04391035648999686,-0.2895178013636446,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,IS,net_map_vs_zero,1206,0.00022781322350500473,0.05740893232326119,0.005146071290577639,0.08169134918326583,0.7027541214244164,1.537364275008023,0.5232172470978441,-0.030428457379745578,0.027818106103231967,-0.14066125132008322,0.170747991643514,20.75787728026534
MA_10_long_flat,MA,10,long_flat,OOS,gross_strategy_return,726,0.00020176713482127184,0.0508453179749605,0.006149297464928777,0.09761707097976885,0.5208650235520609,0.884083398133836,0.5110192837465565,-0.025935556123554356,0.033103174032133004,-0.13548421648590958,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,OOS,net_strategy_return,726,0.0001147851669426397,0.028925862069545207,0.006149130870051554,0.09761442636807988,0.29632773705469445,0.5029679876564779,0.5055096418732782,-0.0260007735148587,0.03308143490169822,-0.15722459610231765,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,OOS,passive_return,726,0.00021208509216249697,0.053445443224949235,0.010143775635803284,0.16102744612542955,0.3319026942979573,0.5633506735078081,0.5261707988980716,-0.032816285108068236,0.0441933145672033,-0.25526292892791513,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,OOS,gross_map_vs_passive,726,-1.0317957341224954e-05,-0.002600125249988688,0.006121601521413212,0.09717741150656399,-0.02675647776245881,-0.04541475567126973,0.48484848484848486,-0.03800884963501634,0.03040561959150735,-0.14111810552353055,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,OOS,net_map_vs_passive,726,-9.72999252198572e-05,-0.024519581155404015,0.00612438005077784,0.09722151929281976,-0.2522032296322579,-0.4280738352386773,0.4628099173553719,-0.03805232789588591,0.03040561959150735,-0.16672021698288064,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,OOS,net_map_vs_zero,726,0.0001147851669426397,0.028925862069545207,0.006149130870051554,0.09761442636807988,0.29632773705469445,0.5029679876564779,0.5055096418732782,-0.0260007735148587,0.03308143490169822,-0.15722459610231765,0.1739639357572643,23.691460055096417
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,gross_strategy_return,593,7.566530408827058e-05,0.019067656630244186,0.0053518191934420764,0.08495749588578008,0.22443760178477282,0.3442886420386374,0.5328836424957841,-0.032230714921958885,0.028208142155995725,-0.09419318258716936,0.16651052401473984,27.0
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,net_strategy_return,593,-7.58995791909941e-06,-0.0019126693956130513,0.005355319227622563,0.08501305720591085,-0.02249853679512264,-0.03451289186594145,0.521079258010118,-0.03228627047751444,0.02813406808192165,-0.1140442488196759,0.16651052401473984,27.0
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,passive_return,593,0.0001473272006341507,0.037126454559805976,0.007810991990036354,0.1239956537901222,0.2994173862145768,0.45930808600169615,0.5075885328836425,-0.03323727140030437,0.02966342255049796,-0.19126604513448786,0.16651052401473984,27.0
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,gross_map_vs_passive,593,-7.166189654588013e-05,-0.018058797929561794,0.004223681095125511,0.06704885876968228,-0.2693378867430851,-0.41316595142224705,0.5042158516020236,-0.01656432452123977,0.017695391076768874,-0.11445895564489661,0.16651052401473984,27.0
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,net_map_vs_passive,593,-0.0001549171585532502,-0.03903912395541905,0.004221089121358251,0.06700771246172443,-0.5826064272484849,-0.8937217920939835,0.49072512647554806,-0.016601361558276805,0.0176213170026948,-0.13107075218702624,0.16651052401473984,27.0
MA_10_long_flat,MA,10,long_flat,PSEUDO_LIVE,net_map_vs_zero,593,-7.58995791909941e-06,-0.0019126693956130513,0.005355319227622563,0.08501305720591085,-0.02249853679512264,-0.03451289186594145,0.521079258010118,-0.03228627047751444,0.02813406808192165,-0.1140442488196759,0.16651052401473984,27.0
