symbol,model_name,param_check_reason,hl_moment_condition_ok,hl_moment_condition_reason,persistence_warning_flag,persistence_warning_reason,aic,bic,fit_warnings,fit_warning_flag,model_usable,traditional_diag_pass,hl_hl_n,hl_bandwidth_p,hl_max_lag,hl_active_lag_count,hl_hl_weight_grid_size,hl_hl_weight_scale,hl_Q_gsd,hl_TQ_gsd,hl_C_robust,hl_D_robust,hl_M_robust,hl_pvalue,hl_C_iid,hl_D_iid,hl_M_iid,hl_pvalue_iid,hl_decision,hl_z_raw_mean,hl_z_raw_second_moment,hl_z_restandardized,hl_z_used_mean,hl_z_used_second_moment,hl_pvalue_adj_symbol,hl_decision_adj_symbol
AL,13_GJR21_t,near_integrated_volatility:persistence=1.0294,True,ok,False,ok,7018.555953506223,7059.427116423418,,False,False,False,2537,21.00362278239279,21,21,15,1.0,8.958139735408968,8.958139735408968,11.033119481358963,,,,11.033119481358963,2.8478985752382595,-0.7286002963698938,0.7668769014158707,VARIANCE_NOT_COMPUTED,-0.009676785792049164,0.9809882613151449,True,-1.6804321697124954e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
AL,14_TARCH11_t,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0281,7028.1477793426675,7063.180204700263,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.406214320199464,13.406214320199464,12.022350676497659,,,,12.02235067649766,3.1077364385511386,0.4452963341855899,0.328052808345789,VARIANCE_NOT_COMPUTED,-0.01228081665060239,1.0260182587958777,True,-9.452430954632787e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,15_TARCH11_skewt,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0277,7026.142557699606,7067.013720616801,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.54202709143811,13.54202709143811,12.053639094757793,,,,12.053639094757793,3.116072029468093,0.47764877788604304,0.31645010357918,VARIANCE_NOT_COMPUTED,0.002026073050745034,1.0251795607465821,True,5.601440565708318e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
AL,16_APARCH11_t,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0000,7017.374402154864,7058.2455650720585,,False,True,False,2537,21.00362278239279,21,21,15,1.0,9.656665214372913,9.656665214372913,11.341489924280637,,,,11.341489924280635,2.9305629364827688,-0.5749150407019861,0.7173256213932399,VARIANCE_NOT_COMPUTED,-0.010236936321074896,0.9872852453020096,True,-1.5754051591054646e-17,1.0,,VARIANCE_NOT_COMPUTED
AL,17_APARCH11_skewt,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0000,7015.925441697288,7062.635342174082,,False,True,False,2537,21.00362278239279,21,21,15,1.0,9.847046595497105,9.847046595497105,11.40018942304119,,,,11.400189423041192,2.946195463644653,-0.5271689698492509,0.7009618724888648,VARIANCE_NOT_COMPUTED,0.0030847546919793964,0.9873828549319951,True,-2.2055672227476504e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
AL,18_AR1_GARCH11_t,ok,True,ok,False,ok,7025.822033743499,7060.852093636841,,False,True,False,2536,21.000862779367267,21,21,15,1.0,14.789785438773391,14.789785438773391,10.979182996157133,,,,10.979182996157128,2.8177940941722506,1.352335307429785,0.08813403718759782,VARIANCE_NOT_COMPUTED,0.002105535079658647,0.9662942897130399,True,1.4009123339118694e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
AL,19_AR1_EGARCH11_t,ok,True,ok,False,ok,7004.929877499766,7045.7982807086655,,False,True,False,2536,21.000862779367267,21,21,15,1.0,12.030917322796626,12.030917322796626,13.108390037428402,,,,13.108390037428403,3.394697708384165,-0.3173987221220478,0.6245294616368222,VARIANCE_NOT_COMPUTED,-0.012847448563696491,0.9792412416413777,True,5.953877419125445e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,20_AR1_GJR11_t,near_integrated_volatility:persistence=1.0287,True,ok,False,ok,7002.879102231767,7043.747505440667,,False,False,False,2536,21.000862779367267,21,21,15,1.0,8.699608552351236,8.699608552351236,11.328914780611004,,,,11.328914780611006,2.918672044148946,-0.9008570296655058,0.8161678296528561,VARIANCE_NOT_COMPUTED,-0.009477009359049224,0.9758021212438731,True,8.05524591999325e-18,1.0,,VARIANCE_NOT_COMPUTED
AU,01_ARCH5_t,ok,False,fourth_moment_warning:t_nu=3.8504,False,ok,5939.229847623335,5985.93974810013,,False,True,False,2537,21.00362278239279,21,21,15,1.0,20.100904154526887,20.100904154526887,13.736862033354083,,,,13.73686203335408,3.5197205709082713,1.8081100453751509,0.03529468752881815,VARIANCE_NOT_COMPUTED,0.012015577850565866,0.9376986484857638,True,0.0,1.0000000000000002,,VARIANCE_NOT_COMPUTED
AU,02_GARCH11_normal,ok,True,ok,False,ok,6135.055020264706,6158.409970503104,,False,True,True,2537,21.00362278239279,21,21,15,1.0,18.826937550354316,18.826937550354316,13.487734556184472,,,,13.48773455618447,3.4591156936686116,1.543516744450742,0.06135272398320202,VARIANCE_NOT_COMPUTED,0.030291173891792852,1.0011093794785306,True,0.0,1.0,,VARIANCE_NOT_COMPUTED
