symbol,model_name,model_type,mean,lags,vol,p,o,q,power,dist,sample_start,sample_end,sample_size,reliability,fit_success,convergence_flag,convergence_ok,params_ok,param_check_reason,hl_moment_condition_ok,hl_moment_condition_reason,persistence_warning_flag,persistence_warning_reason,loglikelihood,aic,bic,nobs_model,params_json,fit_warnings,fit_warning_flag,model_usable,diag_n,lb_z_p_lag10,lb_z2_p_lag10,arch_lm_p_lag10,traditional_diag_pass,hl_hl_n,hl_bandwidth_p,hl_max_lag,hl_active_lag_count,hl_hl_weight_grid_size,hl_hl_weight_scale,hl_Q_gsd,hl_TQ_gsd,hl_C_robust,hl_D_robust,hl_M_robust,hl_pvalue,hl_C_iid,hl_D_iid,hl_M_iid,hl_pvalue_iid,hl_decision,hl_z_raw_mean,hl_z_raw_second_moment,hl_z_restandardized,hl_z_used_mean,hl_z_used_second_moment,hl_pvalue_adj_symbol,hl_decision_adj_symbol
M,09_EGARCH11_skewt,arch,Constant,,EGARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.8074,False,ok,-3948.114228825494,7910.228457650988,7951.099620568183,2537,"{""mu"": 0.025003645691615093, ""omega"": 0.013875837593828226, ""alpha[1]"": 0.06770763254733773, ""gamma[1]"": 0.054815326142784816, ""beta[1]"": 0.9853645429900878, ""eta"": 3.8074253719078452, ""lambda"": 0.006264932411768565}",,False,True,2537,0.9405320536673808,0.9930828632156279,0.9915898288674234,True,2537,21.00362278239279,21,21,15,1.0,39.211872335496096,39.211872335496096,47.36778462777933,,,,47.36778462777932,12.55386828447194,-0.6496732407469489,0.7420483437808283,VARIANCE_NOT_COMPUTED,-0.009380097476842042,1.0697056479977136,True,2.800720282854159e-18,1.0000000000000004,,VARIANCE_NOT_COMPUTED
M,10_EGARCH21_t,arch,Constant,,EGARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.8054,False,ok,-3948.107757491901,7910.215514983802,7951.086677900997,2537,"{""mu"": 0.022210702450859668, ""omega"": 0.013914151102771855, ""alpha[1]"": 0.05585931770128424, ""alpha[2]"": 0.01251025513322655, ""gamma[1]"": 0.05496717168130074, ""beta[1]"": 0.9851633163996303, ""nu"": 3.8054055346302413}",,False,True,2537,0.9403014641096731,0.9934938523924927,0.9920836589507636,True,2537,21.00362278239279,21,21,15,1.0,39.17730313574805,39.17730313574805,47.42787602783862,,,,47.42787602783862,12.56962905515389,-0.6563895287512573,0.7442132369498355,VARIANCE_NOT_COMPUTED,-0.00709635962749431,1.0694601321510342,True,-1.5403961555697874e-17,1.0,,VARIANCE_NOT_COMPUTED
M,11_GJR11_t,arch,Constant,,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0108,False,fourth_moment_warning:t_nu=3.7370,False,ok,-3960.823112913888,7933.646225827776,7968.678651185372,2537,"{""mu"": 0.016793063558477317, ""omega"": 0.027358074206121713, ""alpha[1]"": 0.0512800504055834, ""gamma[1]"": -0.04900571682202812, ""beta[1]"": 0.9595459451164543, ""nu"": 3.736979180432933}",,False,False,2537,0.966559124825607,0.998373142729905,0.9981402535411362,True,2537,21.00362278239279,21,21,15,1.0,48.816453012216115,48.816453012216115,55.83425804703235,,,,55.83425804703235,14.807911609003474,-0.4739226718877282,0.6822224744261716,VARIANCE_NOT_COMPUTED,-0.004118310595219453,1.0784816635383216,True,4.2010804242812386e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
M,12_GJR11_skewt,arch,Constant,,GARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0108,False,fourth_moment_warning:skewt_eta=3.7371,False,ok,-3960.822977662307,7935.645955324614,7976.517118241809,2537,"{""mu"": 0.016994974252710696, ""omega"": 0.02734371620553994, ""alpha[1]"": 0.05127611822269033, ""gamma[1]"": -0.049000112050211445, ""beta[1]"": 0.9595599425646794, ""eta"": 3.737106218208407, ""lambda"": 0.00043032250975209}",,False,False,2537,0.9665661089271625,0.9983725018660651,0.9981394282606347,True,2537,21.00362278239279,21,21,15,1.0,48.816581441319784,48.816581441319784,55.83314800194012,,,,55.833148001940096,14.807605851525505,-0.4738488200573932,0.6821961410178969,VARIANCE_NOT_COMPUTED,-0.004277909769441971,1.0785017090043525,True,-9.802520989989558e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
M,13_GJR21_t,arch,Constant,,GARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0108,False,fourth_moment_warning:t_nu=3.7366,False,ok,-3960.8194439058566,7935.638887811713,7976.510050728908,2537,"{""mu"": 0.016848073137533347, ""omega"": 0.02737700179328568, ""alpha[1]"": 0.050720903775767004, ""alpha[2]"": 0.0006018023172640477, ""gamma[1]"": -0.04900129689467425, ""beta[1]"": 0.9594899513143265, ""nu"": 3.736630057886248}",,False,False,2537,0.966834710638302,0.9984114766436587,0.9981836342289853,True,2537,21.00362278239279,21,21,15,1.0,48.82665041832837,48.82665041832837,55.83566710935073,,,,55.83566710935072,14.808063918069273,-0.47332431368490563,0.6820090908390108,VARIANCE_NOT_COMPUTED,-0.004126184914583427,1.0784523284481493,True,1.1202881131416636e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
M,14_TARCH11_t,arch,Constant,,GARCH,1,1,1,1.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.8361,True,review_persistence_proxy_not_hard_filter:1.0260,-3947.2121842378824,7906.424368475765,7941.45679383336,2537,"{""mu"": 0.023278237551474238, ""omega"": 0.022395795743700143, ""alpha[1]"": 0.06943909510886553, ""gamma[1]"": -0.06389549993209762, ""beta[1]"": 0.9565960905384089, ""nu"": 3.83605230001795}",,False,True,2537,0.9369048212283488,0.992898697063835,0.9914650389509809,True,2537,21.00362278239279,21,21,15,1.0,39.342732699948336,39.342732699948336,47.83894871837514,,,,47.838948718375136,12.688332639446285,-0.6696085498273611,0.7484463188367874,VARIANCE_NOT_COMPUTED,-0.008172624069036839,1.075187449390133,True,-1.4003601414270797e-17,1.0,,VARIANCE_NOT_COMPUTED
M,15_TARCH11_skewt,arch,Constant,,GARCH,1,1,1,1.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.8374,True,review_persistence_proxy_not_hard_filter:1.0262,-3947.1837581135123,7908.367516227025,7949.2386791442195,2537,"{""mu"": 0.026274105631965278, ""omega"": 0.022293972987741377, ""alpha[1]"": 0.06938153800426182, ""gamma[1]"": -0.06386901134941948, ""beta[1]"": 0.9567810356556715, ""eta"": 3.8374075561314065, ""lambda"": 0.00643173048934255}",,False,True,2537,0.9369643742518321,0.9928884327342696,0.9914516659173117,True,2537,21.00362278239279,21,21,15,1.0,39.34553119232137,39.34553119232137,47.82185838908464,,,,47.82185838908463,12.6835706754454,-0.6682918725066045,0.7480263498383608,VARIANCE_NOT_COMPUTED,-0.010578986630144718,1.0752945648673438,True,-9.802520989989558e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
M,16_APARCH11_t,arch,Constant,,APARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.8097,False,ok,-3945.07872740705,7904.1574548141,7945.028617731295,2537,"{""mu"": 0.02355550738298902, ""omega"": 0.02088311156829685, ""alpha[1]"": 0.03910644727190745, ""gamma[1]"": -0.8692291606379645, ""beta[1]"": 0.957532272535298, ""delta"": 0.689554275957677, ""nu"": 3.809708103867049}",,False,True,2537,0.9138947246101653,0.9898080713030282,0.987380226499987,True,2537,21.00362278239279,21,21,15,1.0,36.07425262510773,36.07425262510773,44.49560774739777,,,,44.49560774739776,11.795336877053177,-0.7139563040944646,0.762372900227885,VARIANCE_NOT_COMPUTED,-0.008436397491353595,1.0643386232781469,True,-2.800720282854159e-18,1.0,,VARIANCE_NOT_COMPUTED
M,17_APARCH11_skewt,arch,Constant,,APARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.8112,False,ok,-3945.0533162637566,7906.106632527513,7952.8165330043075,2537,"{""mu"": 0.02693960632655166, ""omega"": 0.02079952852029786, ""alpha[1]"": 0.0390032121408944, ""gamma[1]"": -0.8714395798777766, ""beta[1]"": 0.9577642379055926, ""delta"": 0.6913117010017069, ""eta"": 3.8111909465344507, ""lambda"": 0.005904600672221062}",,False,True,2537,0.9141158965661841,0.9898295771491464,0.9874065000623996,True,2537,21.00362278239279,21,21,15,1.0,36.072033735231166,36.072033735231166,44.48763591635269,,,,44.48763591635268,11.793045677780299,-0.713607189445357,0.7622649446691739,VARIANCE_NOT_COMPUTED,-0.01114333290374634,1.0644060440268404,True,-5.601440565708318e-18,1.0,,VARIANCE_NOT_COMPUTED
M,18_AR1_GARCH11_t,arch,AR,1.0,GARCH,1,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.5047,False,ok,-3983.335603405714,7978.671206811428,8013.701266704771,2536,"{""Const"": 0.01313194828368076, ""ret_pct[1]"": -0.009662277617977626, ""omega"": 0.032452176214804784, ""alpha[1]"": 0.018417470282444767, ""beta[1]"": 0.9633999995791217, ""nu"": 3.504676520477952}",,False,True,2536,0.9751722053536348,0.9992267918279385,0.9991444691549703,True,2536,21.000862779367267,21,21,15,1.0,60.09887094530757,60.09887094530757,55.65280345320156,,,,55.65280345320155,14.638492971922803,0.3037243998158654,0.380668933630377,VARIANCE_NOT_COMPUTED,-0.0006048165228432442,1.0580436172916479,True,-5.603649335647478e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
M,19_AR1_EGARCH11_t,arch,AR,1.0,EGARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.8024,False,ok,-3947.3980405968696,7908.796081193739,7949.664484402639,2536,"{""Const"": 0.021556043468547077, ""ret_pct[1]"": -0.008346406194870077, ""omega"": 0.013597203830902427, ""alpha[1]"": 0.06726631058308429, ""gamma[1]"": 0.05408000059607375, ""beta[1]"": 0.9855537959300092, ""nu"": 3.802388864485824}",,False,True,2536,0.9215128224089462,0.9928835694784999,0.9913176281322794,True,2536,21.000862779367267,21,21,15,1.0,38.79751395550583,38.79751395550583,47.14206941063068,,,,47.14206941063067,12.49244689639801,-0.6679680549637441,0.7479230079435893,VARIANCE_NOT_COMPUTED,-0.006780050243808003,1.0695265324268506,True,-5.603649335647478e-18,1.0000000000000004,,VARIANCE_NOT_COMPUTED
M,20_AR1_GJR11_t,arch,AR,1.0,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0107,False,fourth_moment_warning:t_nu=3.7335,False,ok,-3960.046310492997,7934.092620985994,7974.961024194893,2536,"{""Const"": 0.016093364495771194, ""ret_pct[1]"": -0.010167491844367868, ""omega"": 0.02685307642948585, ""alpha[1]"": 0.05054365675359708, ""gamma[1]"": -0.0482897470674216, ""beta[1]"": 0.9601274749682972, ""nu"": 3.7334820005454414}",,False,False,2536,0.9549568925399121,0.9983044861194564,0.9980543142561759,True,2536,21.000862779367267,21,21,15,1.0,48.319067701348466,48.319067701348466,55.50477975328914,,,,55.504779753289135,14.71771128676579,-0.488235698603633,0.6873085493430398,VARIANCE_NOT_COMPUTED,-0.0037246502556012567,1.0786191008229038,True,-1.4009123339118694e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,01_ARCH5_t,arch,Constant,,ARCH,5,0,0,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4847.523301325945,9711.04660265189,9757.756503128685,2537,"{""mu"": 0.009183750471326812, ""omega"": 1.8608543251410419, ""alpha[1]"": 0.056111347091328326, ""alpha[2]"": 0.06512445764169245, ""alpha[3]"": 0.07613596237353061, ""alpha[4]"": 0.04112136416851284, ""alpha[5]"": 0.19034703468371433, ""nu"": 5.037032748911257}",,False,True,2537,0.5892863956560593,0.00013676553391727287,4.348939230817752e-05,False,2537,21.00362278239279,21,21,15,1.0,13.235603614468365,13.235603614468365,9.740936121120274,,,,9.740936121120267,2.4987979176764794,1.3985394611652444,0.08097556566284148,VARIANCE_NOT_COMPUTED,0.0056298612109548785,0.9686481563406324,True,-8.402160848562477e-18,1.0,,VARIANCE_NOT_COMPUTED
MA,02_GARCH11_normal,arch,Constant,,GARCH,1,0,1,2.0,normal,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4872.976634081444,9753.953268162888,9777.308218401286,2537,"{""mu"": 0.012130560195269105, ""omega"": 0.030315640726676994, ""alpha[1]"": 0.04867502271476226, ""beta[1]"": 0.9429145986478111}",,False,True,2537,0.7073780760839523,0.41170305503327126,0.4409498126127811,True,2537,21.00362278239279,21,21,15,1.0,11.275629270288464,11.275629270288464,9.518997723830765,,,,9.518997723830765,2.454136854090023,0.7157838583981683,0.2370624104609541,VARIANCE_NOT_COMPUTED,0.005323282570156785,0.9996687500362278,True,-7.001800707135398e-18,1.0000000000000004,,VARIANCE_NOT_COMPUTED
MA,03_GARCH11_t,arch,Constant,,GARCH,1,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4815.957127267207,9641.914254534415,9671.107942332412,2537,"{""mu"": 0.008756878775604438, ""omega"": 0.039067661471617665, ""alpha[1]"": 0.0480211527021429, ""beta[1]"": 0.9411154962746566, ""nu"": 5.8454676647793455}",,False,True,2537,0.6914245252617456,0.3017252801492176,0.32682960409440737,True,2537,21.00362278239279,21,21,15,1.0,11.423750080159193,11.423750080159193,9.505453987764962,,,,9.50545398776496,2.4503573318127874,0.7828638164275685,0.21685354380961153,VARIANCE_NOT_COMPUTED,0.007359594591454616,0.9816846681467319,True,-3.500900353567699e-18,1.0,,VARIANCE_NOT_COMPUTED
MA,04_GARCH11_skewt,arch,Constant,,GARCH,1,0,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4815.885952645605,9643.77190529121,9678.804330648807,2537,"{""mu"": 0.012919243471243206, ""omega"": 0.038951138117979234, ""alpha[1]"": 0.04804879901661488, ""beta[1]"": 0.9411247689167104, ""eta"": 5.852454116947847, ""lambda"": 0.00979553591449623}",,False,True,2537,0.691720240228672,0.30563382159710767,0.3306237023463347,True,2537,21.00362278239279,21,21,15,1.0,11.420298646035496,11.420298646035496,9.505621077982758,,,,9.505621077982756,2.4503994909353066,0.7813736393333628,0.21729138524521696,VARIANCE_NOT_COMPUTED,0.0047945450545698876,0.9818706935626728,True,7.001800707135398e-19,1.0,,VARIANCE_NOT_COMPUTED
MA,05_GARCH11_ged,arch,Constant,,GARCH,1,0,1,2.0,ged,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4810.310023645244,9630.620047290487,9659.813735088484,2537,"{""mu"": 0.002783880999386766, ""omega"": 0.03612673596456837, ""alpha[1]"": 0.04815597579511283, ""beta[1]"": 0.9409551565400422, ""nu"": 1.3048190672253828}",,False,True,2537,0.6974269570407887,0.3503423466919582,0.3775131712863249,True,2537,21.00362278239279,21,21,15,1.0,11.36103954798902,11.36103954798902,9.51662516335191,,,,9.516625163351911,2.453362101382259,0.7517905259879654,0.22608852014505088,VARIANCE_NOT_COMPUTED,0.01117115382430234,1.0020107901350048,True,-2.0305222050692655e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,06_GARCH12_t,arch,Constant,,GARCH,1,0,2,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4815.882128051321,9643.764256102642,9678.796681460239,2537,"{""mu"": 0.00666869075829692, ""omega"": 0.061019577687180145, ""alpha[1]"": 0.07702678318562878, ""beta[1]"": 0.15762093747516184, ""beta[2]"": 0.748638222936433, ""nu"": 5.828380931208274}",,False,True,2537,0.7275699855113604,0.31308069666260835,0.3015507889782388,True,2537,21.00362278239279,21,21,15,1.0,12.30149688023204,12.30149688023204,9.534196854741285,,,,9.53419685474128,2.4583961997823374,1.1256525802211104,0.13015630138021916,VARIANCE_NOT_COMPUTED,0.00875029953223907,0.9819238873096923,True,1.7504501767838495e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
MA,07_GARCH21_t,arch,Constant,,GARCH,2,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4815.681276192074,9643.362552384147,9678.394977741744,2537,"{""mu"": 0.00898188745048895, ""omega"": 0.042170082402304875, ""alpha[1]"": 0.03260175003174643, ""alpha[2]"": 0.01845728851305205, ""beta[1]"": 0.9372104764149868, ""nu"": 5.850744710057123}",,False,True,2537,0.6822545961949044,0.23446743977062745,0.2749735114736321,True,2537,21.00362278239279,21,21,15,1.0,10.926257126073278,10.926257126073278,9.495450455523759,,,,9.495450455523757,2.4479312224643137,0.5844962707363723,0.27944323677386906,VARIANCE_NOT_COMPUTED,0.007516210864894811,0.9816768333554771,True,1.1202881131416636e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,08_EGARCH11_t,arch,Constant,,EGARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4814.0455590576275,9640.091118115255,9675.123543472851,2537,"{""mu"": 0.018388216367857202, ""omega"": 0.021237254420971987, ""alpha[1]"": 0.11449091153373946, ""gamma[1]"": 0.019866122746445444, ""beta[1]"": 0.9857772565370919, ""nu"": 5.979834489847032}",,False,True,2537,0.6760394905345635,0.14125014665672456,0.15366396411525587,True,2537,21.00362278239279,21,21,15,1.0,12.59575451130473,12.59575451130473,9.548505554141695,,,,9.548505554141691,2.465144493252635,1.2361340138493648,0.10820437670353411,VARIANCE_NOT_COMPUTED,0.0007752951349266539,0.9842034426213073,True,-1.6104141626411414e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,09_EGARCH11_skewt,arch,Constant,,EGARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4813.961144085593,9641.922288171187,9682.793451088382,2537,"{""mu"": 0.022773984197231447, ""omega"": 0.02121884294286046, ""alpha[1]"": 0.1145186798353169, ""gamma[1]"": 0.019837473279319784, ""beta[1]"": 0.9858505434189729, ""eta"": 5.98321446018993, ""lambda"": 0.010670265011199371}",,False,True,2537,0.6768500471762616,0.14480194750912348,0.15719071505250146,True,2537,21.00362278239279,21,21,15,1.0,12.567061435508196,12.567061435508196,9.549110930023344,,,,9.549110930023344,2.4653278633202698,1.2241578697854478,0.11044633941213677,VARIANCE_NOT_COMPUTED,-0.0019316976287989023,0.9841111240383394,True,-1.6104141626411414e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,10_EGARCH21_t,arch,Constant,,EGARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4812.719622394051,9639.439244788102,9680.310407705298,2537,"{""mu"": 0.018523574327579805, ""omega"": 0.023446583387057508, ""alpha[1]"": 0.03214423469651013, ""alpha[2]"": 0.0907546348877759, ""gamma[1]"": 0.020188669896290833, ""beta[1]"": 0.9839576172869955, ""nu"": 6.034998094462994}",,False,True,2537,0.6594538296472175,0.04857659672340619,0.06820051754616338,False,2537,21.00362278239279,21,21,15,1.0,11.753579804032887,11.753579804032887,9.412573659609269,,,,9.412573659609272,2.430004554131713,0.9633752086773767,0.1676796314624489,VARIANCE_NOT_COMPUTED,0.0010594141733695397,0.9841461297603022,True,7.701980777848937e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
MA,11_GJR11_t,arch,Constant,,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0041,True,ok,False,ok,-4812.923695262684,9637.847390525369,9672.879815882965,2537,"{""mu"": 0.017662730468786646, ""omega"": 0.03752443474966037, ""alpha[1]"": 0.05991875728747292, ""gamma[1]"": -0.029622481338940597, ""beta[1]"": 0.9441421850229843, ""nu"": 6.039896866032693}",,False,False,2537,0.7022164153728383,0.3643921852192437,0.383478323480147,True,2537,21.00362278239279,21,21,15,1.0,12.33584475679527,12.33584475679527,9.452540463606217,,,,9.452540463606214,2.440319662702865,1.181527296303283,0.11869665818785669,VARIANCE_NOT_COMPUTED,0.001233087468885241,0.9840161765579301,True,-4.2010804242812386e-18,1.0,,VARIANCE_NOT_COMPUTED
MA,12_GJR11_skewt,arch,Constant,,GARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0041,True,ok,False,ok,-4812.854931396675,9639.70986279335,9680.581025710546,2537,"{""mu"": 0.021666820501342, ""omega"": 0.03747953599558427, ""alpha[1]"": 0.05998419900810596, ""gamma[1]"": -0.029594128834223042, ""beta[1]"": 0.9441364006102378, ""eta"": 6.044548123024373, ""lambda"": 0.00963757342845212}",,False,False,2537,0.7027787883701488,0.36832299141599495,0.3872865772758687,True,2537,21.00362278239279,21,21,15,1.0,12.313814809521913,12.313814809521913,9.45233507444062,,,,9.452335074440615,2.44027624643392,1.1726048390066088,0.12047715400060144,VARIANCE_NOT_COMPUTED,-0.0012405177818314815,0.9839917760401077,True,-7.001800707135398e-19,0.9999999999999997,,VARIANCE_NOT_COMPUTED
MA,13_GJR21_t,arch,Constant,,GARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0037,True,ok,False,ok,-4812.605646203167,9639.211292406335,9680.08245532353,2537,"{""mu"": 0.018026260627809626, ""omega"": 0.0407733253993988, ""alpha[1]"": 0.04431476203486396, ""alpha[2]"": 0.019421490569151902, ""gamma[1]"": -0.030861660119885632, ""beta[1]"": 0.9400021012935577, ""nu"": 6.058863638871943}",,False,False,2537,0.6994216689412068,0.33657901585200817,0.37910068682084513,True,2537,21.00362278239279,21,21,15,1.0,11.828232456827257,11.828232456827257,9.424315788362595,,,,9.424315788362597,2.433051958777355,0.9880252083365553,0.1615701513035097,VARIANCE_NOT_COMPUTED,0.0012784369406839138,0.9840347058426326,True,-2.5906662616400973e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
MA,14_TARCH11_t,arch,Constant,,GARCH,1,1,1,1.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0108,-4815.538841243306,9643.077682486612,9678.110107844208,2537,"{""mu"": 0.01907734033690608, ""omega"": 0.026650686296388653, ""alpha[1]"": 0.07053308926687313, ""gamma[1]"": -0.021679950848864697, ""beta[1]"": 0.9403068861575601, ""nu"": 5.965204920540291}",,False,True,2537,0.6761880063836173,0.10749440685633388,0.13100828096695666,True,2537,21.00362278239279,21,21,15,1.0,12.58307608615498,12.58307608615498,9.56573516314922,,,,9.565735163149219,2.4682462075531033,1.2224635102334476,0.11076619739925198,VARIANCE_NOT_COMPUTED,0.0008678504915213723,0.9872483650771249,True,4.901260494994779e-18,0.9999999999999997,,VARIANCE_NOT_COMPUTED
MA,15_TARCH11_skewt,arch,Constant,,GARCH,1,1,1,1.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0108,-4815.423228718853,9644.846457437707,9685.717620354902,2537,"{""mu"": 0.024184081371903466, ""omega"": 0.026686379638252645, ""alpha[1]"": 0.0705201019862163, ""gamma[1]"": -0.021676973805044453, ""beta[1]"": 0.9403183849163057, ""eta"": 5.9722886254913305, ""lambda"": 0.012437563721291279}",,False,True,2537,0.6768797391170882,0.10953110318506656,0.13299052903175926,True,2537,21.00362278239279,21,21,15,1.0,12.553650767981239,12.553650767981239,9.566309747375763,,,,9.566309747375762,2.4684219954419215,1.210222978940298,0.11309667144105229,VARIANCE_NOT_COMPUTED,-0.002287785263599739,0.987413285582501,True,-1.7504501767838495e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,16_APARCH11_t,arch,Constant,,APARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4812.355545687906,9638.711091375812,9679.582254293007,2537,"{""mu"": 0.018529544090757664, ""omega"": 0.03190734983860239, ""alpha[1]"": 0.051554724599626095, ""gamma[1]"": -0.1729398436894899, ""beta[1]"": 0.9431179217120241, ""delta"": 1.6365311283134787, ""nu"": 6.047912395344274}",,False,True,2537,0.6908738758203486,0.2934110362762878,0.3137958101804295,True,2537,21.00362278239279,21,21,15,1.0,12.322584842542467,12.322584842542467,9.476487610380502,,,,9.4764876103805,2.4469525930714187,1.1631190731772783,0.12239059730865431,VARIANCE_NOT_COMPUTED,0.0009192462569694543,0.9842977094342255,True,1.2603241272843717e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
MA,17_APARCH11_skewt,arch,Constant,,APARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4812.272437527572,9640.544875055144,9687.25477553194,2537,"{""mu"": 0.022926283491493428, ""omega"": 0.031786023643999343, ""alpha[1]"": 0.05170808188158932, ""gamma[1]"": -0.17257979101358129, ""beta[1]"": 0.9431216444250283, ""delta"": 1.6329958517409036, ""eta"": 6.052589653125087, ""lambda"": 0.010605977277855042}",,False,True,2537,0.6914268013543989,0.29724746462425905,0.3175438561922878,True,2537,21.00362278239279,21,21,15,1.0,12.299456059525749,12.299456059525749,9.47702464746182,,,,9.477024647461816,2.4471105613102453,1.1533730664595438,0.1243786457464846,VARIANCE_NOT_COMPUTED,-0.001796993379414323,0.9842444190267993,True,1.1903061202130176e-17,1.0,,VARIANCE_NOT_COMPUTED
MA,18_AR1_GARCH11_t,arch,AR,1.0,GARCH,1,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-4814.4566294882625,9640.913258976525,9675.943318869868,2536,"{""Const"": 0.009170894146697712, ""ret_pct[1]"": -0.01852088859365593, ""omega"": 0.0383767913803839, ""alpha[1]"": 0.047853935939518956, ""beta[1]"": 0.9414828607552104, ""nu"": 5.859486468765633}",,False,True,2536,0.7028426950163521,0.3179246091896906,0.3413925384287911,True,2536,21.000862779367267,21,21,15,1.0,11.446613883233024,11.446613883233024,9.511073569906,,,,9.511073569905992,2.4522990062631314,0.7892758217426559,0.21497540743389798,VARIANCE_NOT_COMPUTED,0.007386278053212552,0.9822738426190954,True,3.5022808347796734e-18,1.0,,VARIANCE_NOT_COMPUTED
