hl_n,bandwidth_p,max_lag,active_lag_count,hl_weight_grid_size,hl_weight_scale,Q_gsd,TQ_gsd,C_robust,D_robust,M_robust,pvalue,C_iid,D_iid,M_iid,pvalue_iid,decision,z_raw_mean,z_raw_second_moment,z_restandardized,z_used_mean,z_used_second_moment,dd_label,c,lambda,candidate_p,status,symbol,best_model_name
2536,7.876005997091712,7,7,15,1.0,1.6739172348468887,1.6739172348468887,5.8465765974984,4.557312252438006,-0.9155965471576544,0.8200607284942286,5.846576597498401,2.5225577668746424,-1.6541382787920396,0.950950289974755,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,0.75,0.3,7.876005997091712,ok,FG,19_AR1_EGARCH11_t
2536,11.655032814762672,11,11,15,1.0,3.109235713342471,3.109235713342471,9.25824987402636,5.895600151687367,-1.0429835813956945,0.8515220514931943,9.258249874026358,3.2541248312703797,-1.8896061090205227,0.9705946702340195,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,0.75,0.35,11.655032814762672,ok,FG,19_AR1_EGARCH11_t
2536,17.2472938648542,17,17,15,1.0,5.613663602872347,5.613663602872347,14.322081233016206,7.774446153248042,-1.1201335064241995,0.8686715629304513,14.32208123301621,4.111640169328835,-2.117991183933147,0.9829120928361237,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,0.75,0.4,17.2472938648542,ok,FG,19_AR1_EGARCH11_t
2536,7.096387337797782,7,7,15,1.0,1.4103866233798326,1.4103866233798326,5.14391354423302,4.2544337592591015,-0.8775614175982308,0.8099091125301667,5.14391354423302,2.3455794810733153,-1.5917290166371854,0.9442771972185768,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.0,0.25,7.096387337797782,ok,FG,19_AR1_EGARCH11_t
2536,10.501341329455615,10,10,15,1.0,2.645482223344895,2.645482223344895,8.214938429967638,5.492929990894341,-1.0139317660802634,0.8446923438125807,8.214938429967638,3.0484829679095404,-1.8269599224436308,0.966147102260972,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.0,0.3,10.501341329455615,ok,FG,19_AR1_EGARCH11_t
2536,15.540043753016896,15,15,15,1.0,4.778166171721202,4.778166171721202,12.775256222796694,7.200874537147385,-1.1105720575772629,0.8666237021005347,12.775256222796694,3.8695334556126255,-2.0666806845864034,0.9806178737983964,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.0,0.35,15.540043753016896,ok,FG,19_AR1_EGARCH11_t
2536,22.9963918198056,22,22,15,1.0,8.693886654403244,8.693886654403244,19.53486684411483,9.72986256727162,-1.1141966409862187,0.8674025819253975,19.53486684411483,4.840009352108345,-2.239867612030372,0.9874502405781536,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.0,0.4,22.9963918198056,ok,FG,19_AR1_EGARCH11_t
2536,10.644581006696672,10,10,15,1.0,2.7025161544178578,2.7025161544178578,8.344657048119677,5.543216316049551,-1.0178460612056301,0.8456244408180779,8.344657048119679,3.0747285111611435,-1.8350045778744601,0.9667474944189827,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.5,0.25,10.644581006696672,ok,FG,19_AR1_EGARCH11_t
2536,15.752011994183423,15,15,15,1.0,4.878375620318432,4.878375620318432,12.96742940295725,7.271347369502136,-1.1124559688299789,0.8670289241345795,12.967429402957253,3.900391773298789,-2.073908020731322,0.9809560729973923,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.5,0.3,15.752011994183423,ok,FG,19_AR1_EGARCH11_t
2536,23.310065629525344,23,23,15,1.0,8.864761160021528,8.864761160021528,19.819293589066866,9.836951428956075,-1.1136105030263288,0.86727684069418,19.81929358906687,4.876660837667673,-2.246318289029198,0.9876581860372662,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.5,0.35,23.310065629525344,ok,FG,19_AR1_EGARCH11_t
2536,34.4945877297084,34,34,15,1.0,16.36912096965713,16.36912096965713,29.96672026253126,13.644948243881537,-0.9965299281344921,0.8405036334350482,29.966720262531265,6.040975453922483,-2.2508946438517707,0.9878038944651845,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,1.5,0.4,34.4945877297084,ok,FG,19_AR1_EGARCH11_t
2536,14.192774675595563,14,14,15,1.0,4.17323756494453,4.17323756494453,11.55468133232798,6.7560011732565295,-1.0925758563516421,0.8627099659754809,11.55468133232798,3.667489031037252,-2.012669623525992,0.9779253014605332,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.0,0.25,14.192774675595563,ok,FG,19_AR1_EGARCH11_t
2536,21.00268265891123,21,21,15,1.0,7.614717160343248,7.614717160343248,17.72678059193868,9.051194782189832,-1.1172075814226303,0.8680472101180454,17.726780591938688,4.6003155046254545,-2.1981238942042385,0.986029860898499,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.0,0.3,21.00268265891123,ok,FG,19_AR1_EGARCH11_t
2536,31.08008750603379,31,31,15,1.0,13.799193529555653,13.799193529555653,26.868343289701794,12.485033409025643,-1.046785325435992,0.8524007000182334,26.868343289701798,5.710576427674769,-2.288586787282985,0.988948313845758,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.0,0.35,31.08008750603379,ok,FG,19_AR1_EGARCH11_t
2536,45.9927836396112,45,45,15,1.0,25.55791183467626,25.55791183467626,40.40187008874535,17.497262296929737,-0.8483589033624861,0.8018809386883208,40.40187008874536,7.040939348753552,-2.1082354951256477,0.9824946877930162,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.0,0.4,45.9927836396112,ok,FG,19_AR1_EGARCH11_t
2536,17.740968344494455,17,17,15,1.0,5.866430523329637,5.866430523329637,14.769799625800106,7.942282945729347,-1.1210088035528762,0.8688579424500107,14.769799625800102,4.179086795023826,-2.1304580496083485,0.9834330921676883,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.5,0.25,17.740968344494455,ok,FG,19_AR1_EGARCH11_t
2536,26.253353323639036,26,26,15,1.0,10.566290503098147,10.566290503098147,22.489129396546485,10.837915996859802,-1.1001043832506991,0.8643566778665084,22.489129396546485,5.208145662678054,-2.289267556183818,0.9889680942279033,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.5,0.3,26.253353323639036,ok,FG,19_AR1_EGARCH11_t
2536,38.85010938254224,38,38,15,1.0,19.803827957759093,19.803827957759093,33.91935738336497,15.118211461850171,-0.9336772052187192,0.8247647866147765,33.919357383364975,6.437987486156326,-2.192537567983575,0.9858296432398025,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.5,0.35,38.85010938254224,ok,FG,19_AR1_EGARCH11_t
2536,57.490979549513995,57,57,15,1.0,34.653653221513764,34.653653221513764,50.838331139087316,21.336929669269114,-0.7585289059130104,0.775932792418455,50.83833113908733,7.91591879852265,-2.0445735143966,0.979551538556815,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,2.5,0.4,57.490979549513995,ok,FG,19_AR1_EGARCH11_t
2536,21.289162013393344,21,21,15,1.0,7.7695801338410195,7.7695801338410195,17.986480992773973,9.148487709642835,-1.1167857664785377,0.8679570319479973,17.986480992773966,4.635510371407309,-2.204050911406151,0.9862396180795909,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,3.0,0.25,21.289162013393344,ok,FG,19_AR1_EGARCH11_t
2536,31.504023988366846,31,31,15,1.0,14.105814011962185,14.105814011962185,27.253040111849586,12.629538813481203,-1.040990197191809,0.8510599510760661,27.253040111849597,5.752623676398026,-2.2854312813522117,0.9888562242305837,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,3.0,0.3,31.504023988366846,ok,FG,19_AR1_EGARCH11_t
2536,46.62013125905069,46,46,15,1.0,26.06596480838918,26.06596480838918,40.971274205047955,17.705800123859174,-0.8418320150679528,0.8000590055578064,40.971274205047955,7.091456299477694,-2.1018686102256026,0.9822176065408326,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,3.0,0.35,46.62013125905069,ok,FG,19_AR1_EGARCH11_t
2536,68.9891754594168,68,68,15,1.0,43.13689961875746,43.13689961875746,61.27545389496997,25.164114989556804,-0.7208103397929978,0.7644868935600382,61.27545389496999,8.703531741882067,-2.084045283471353,0.9814219757959209,FAIL_TO_REJECT,-0.0007893403026644068,0.9857012769216795,True,5.603649335647478e-18,1.0,FG:19_AR1_EGARCH11_t,3.0,0.4,68.9891754594168,ok,FG,19_AR1_EGARCH11_t
2536,5.322290503348336,5,5,15,1.0,2.9124510828166557,2.9124510828166557,2.658351635078691,2.113718720864721,0.12021440943382129,0.45215665173860076,2.6583516350786915,1.423251115432243,0.1785345150850585,0.4291516087386593,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,0.75,0.25,5.322290503348336,ok,HC,19_AR1_EGARCH11_t
2536,7.876005997091712,7,7,15,1.0,4.481458597170913,4.481458597170913,4.373121417896994,2.981611871243582,0.03633510461867502,0.48550757948673917,4.373121417896994,1.9002338396837455,0.05701255130365925,0.4772675984551361,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,0.75,0.3,7.876005997091712,ok,HC,19_AR1_EGARCH11_t
2536,11.655032814762672,11,11,15,1.0,6.510106724574237,6.510106724574237,6.924984243543538,4.041392536984642,-0.10265707059449584,0.5408824268651994,6.924984243543538,2.45132072063364,-0.1692465271790546,0.5671986328867633,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,0.75,0.35,11.655032814762672,ok,HC,19_AR1_EGARCH11_t
2536,17.2472938648542,17,17,15,1.0,9.141434229224043,9.141434229224043,10.712628004525325,5.482117310384065,-0.28660345744976545,0.612792016605749,10.712628004525328,3.0972839904640823,-0.5072811470109544,0.6940212175500187,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,0.75,0.4,17.2472938648542,ok,HC,19_AR1_EGARCH11_t
2536,7.096387337797782,7,7,15,1.0,4.015239278336856,4.015239278336856,3.8475436209492004,2.7378255908881104,0.061251402553096,0.4755794966149741,3.847543620949201,1.7669167232295335,0.09490863671330503,0.4621936981920681,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.0,0.25,7.096387337797782,ok,HC,19_AR1_EGARCH11_t
2536,10.501341329455615,10,10,15,1.0,5.93126162319168,5.93126162319168,6.144608318339306,3.732282357876165,-0.05716252809689081,0.5227921362121011,6.144608318339306,2.296411432630283,-0.09290438643360233,0.5370102395240107,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.0,0.3,10.501341329455615,ok,HC,19_AR1_EGARCH11_t
2536,15.540043753016896,15,15,15,1.0,8.326315141057695,8.326315141057695,9.555634083531626,5.054228939974104,-0.24322581289327777,0.596084764311597,9.555634083531626,2.9149058597193647,-0.4217353841376836,0.6633909129359868,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.0,0.35,15.540043753016896,ok,HC,19_AR1_EGARCH11_t
2536,22.9963918198056,22,22,15,1.0,11.767435140348587,11.767435140348587,14.611686542910768,6.833289787563365,-0.4162345650463614,0.6613808154332641,14.611686542910771,3.645961918508218,-0.7801100138001272,0.7823369386397909,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.0,0.4,22.9963918198056,ok,HC,19_AR1_EGARCH11_t
2536,10.644581006696672,10,10,15,1.0,6.005338645313172,6.005338645313172,6.241635229366762,3.771272533859229,-0.06265698963203332,0.5249801763196841,6.241635229366762,2.3161821074915254,-0.1020198641934524,0.540629545999145,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.5,0.25,10.644581006696672,ok,HC,19_AR1_EGARCH11_t
2536,15.752011994183423,15,15,15,1.0,8.427541577093468,8.427541577093468,9.699375747750151,5.1081135693902056,-0.24898314287254816,0.5983130895391534,9.699375747750153,2.9381513212398,-0.43286884561140115,0.6674449728108289,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.5,0.3,15.752011994183423,ok,HC,19_AR1_EGARCH11_t
2536,23.310065629525344,23,23,15,1.0,11.907689649873355,11.907689649873355,14.82443201360292,6.903858315020262,-0.42248004385950444,0.6636626680518649,14.824432013602918,3.673571352888309,-0.7939800492608653,0.7863964770149787,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.5,0.35,23.310065629525344,ok,HC,19_AR1_EGARCH11_t
2536,34.4945877297084,34,34,15,1.0,17.49685191472705,17.49685191472705,22.414502575793747,9.34810672196459,-0.5260584637434701,0.7005762065436554,22.41450257579374,4.550645433370896,-1.080649049254522,0.8600733723504039,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,1.5,0.4,34.4945877297084,ok,HC,19_AR1_EGARCH11_t
2536,14.192774675595563,14,14,15,1.0,7.690590000261641,7.690590000261641,8.642668674348434,4.707560666684562,-0.20224458939523815,0.580137242001376,8.642668674348432,2.762706509623517,-0.34461810212932603,0.6348092524846702,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.0,0.25,14.192774675595563,ok,HC,19_AR1_EGARCH11_t
2536,21.00268265891123,21,21,15,1.0,10.875091139413069,10.875091139413069,13.259274480409134,6.378682340486418,-0.37377364379212136,0.6457136351085765,13.259274480409138,3.465401391359101,-0.6879963016523787,0.7542724448333524,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.0,0.3,21.00268265891123,ok,HC,19_AR1_EGARCH11_t
2536,31.08008750603379,31,31,15,1.0,15.550776896701565,15.550776896701565,20.096979068721772,8.599514837736905,-0.5286579833632348,0.7014786354029852,20.096979068721772,4.301757016019673,-1.056824491734476,0.8547041527916895,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.0,0.35,31.08008750603379,ok,HC,19_AR1_EGARCH11_t
2536,45.9927836396112,45,45,15,1.0,25.175974995431552,25.175974995431552,30.21978425524812,11.932251111470977,-0.4227039150196679,0.6637443505847369,30.21978425524811,5.303914696962108,-0.9509597246549745,0.829187589275096,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.0,0.4,45.9927836396112,ok,HC,19_AR1_EGARCH11_t
2536,17.740968344494455,17,17,15,1.0,9.375011403750927,9.375011403750927,11.04751233555546,5.603474210282463,-0.2984757079341006,0.6173299430514918,11.047512335555457,3.148091294939371,-0.531274596290493,0.7023857466641469,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.5,0.25,17.740968344494455,ok,HC,19_AR1_EGARCH11_t
2536,26.253353323639036,26,26,15,1.0,13.216155959606843,13.216155959606843,16.82141536911955,7.557355759315659,-0.4770530228206663,0.6833378173601572,16.82141536911956,3.923277698605336,-0.9189406630059175,0.8209366952701392,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.5,0.3,26.253353323639036,ok,HC,19_AR1_EGARCH11_t
2536,38.85010938254224,38,38,15,1.0,20.291003602671843,20.291003602671843,25.3709954502202,10.319996747971965,-0.4922474271657742,0.6887277797726201,25.370995450220214,4.849713192420496,-1.0474829430094488,0.8525615524842639,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.5,0.35,38.85010938254224,ok,HC,19_AR1_EGARCH11_t
2536,57.490979549513995,57,57,15,1.0,33.04120495005286,33.04120495005286,38.026046703913586,14.572137978646161,-0.34208032899259233,0.6338547796849983,38.02604670391361,5.963033620347195,-0.8359573450753929,0.7984105500632444,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,2.5,0.4,57.490979549513995,ok,HC,19_AR1_EGARCH11_t
2536,21.289162013393344,21,21,15,1.0,11.003747218319804,11.003747218319804,13.453525144227541,6.4446735989476425,-0.38012443738155555,0.648073476748996,13.453525144227537,3.491913559968386,-0.7015574365849745,0.7585223982843703,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,3.0,0.25,21.289162013393344,ok,HC,19_AR1_EGARCH11_t
2536,31.504023988366846,31,31,15,1.0,15.777613921639754,15.777613921639754,20.384724535539267,8.691598115974474,-0.5300648456619279,0.7019665141166744,20.38472453553927,4.333431059698175,-1.0631553959047875,0.8561442568843418,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,3.0,0.3,31.504023988366846,ok,HC,19_AR1_EGARCH11_t
2536,46.62013125905069,46,46,15,1.0,25.609090452385132,25.609090452385132,30.645687054076916,12.074667039934367,-0.4171209512472951,0.6617050295044028,30.645687054076923,5.341968937187728,-0.9428352468749659,0.8271174099974236,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,3.0,0.35,46.62013125905069,ok,HC,19_AR1_EGARCH11_t
2536,68.9891754594168,68,68,15,1.0,40.470423446761,40.470423446761,45.83280409498243,17.28068892313452,-0.31031058264364364,0.6218376078417737,45.832804094982414,6.556339663601369,-0.8178924405017609,0.7932906963842818,FAIL_TO_REJECT,-0.01331981085868793,0.9980850629973903,True,-1.9612772674766174e-17,1.0,HC:19_AR1_EGARCH11_t,3.0,0.4,68.9891754594168,ok,HC,19_AR1_EGARCH11_t
2537,5.322815099530681,5,5,15,1.0,9.155483192108422,9.155483192108422,2.9971933999214424,2.456241810505431,2.5072001322702677,0.006084589410371377,2.997193399921443,1.6205141534759366,3.8002073471420776,7.22875334067119e-05,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,0.75,0.25,5.322815099530681,ok,I,09_EGARCH11_skewt
2537,7.876937572712969,7,7,15,1.0,12.240241506339832,12.240241506339832,4.930585387538274,3.2294313851152348,2.2634498916720998,0.011803985090457103,4.930585387538274,2.163611880253747,3.3784507219216624,0.00036447747904788663,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,0.75,0.3,7.876937572712969,ok,I,09_EGARCH11_skewt
2537,11.656641150260501,11,11,15,1.0,15.995395220930307,15.995395220930307,7.807858538205094,4.239916551444181,1.9310608082454859,0.02673776647648063,7.807858538205094,2.791093008309081,2.933451754689265,0.0016760787381541187,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,0.75,0.35,11.656641150260501,ok,I,09_EGARCH11_skewt
2537,17.250013936462846,17,17,15,1.0,21.003899595172552,21.003899595172552,12.07857261332418,5.786830885707274,1.542351445571492,0.061494106855394914,12.078572613324178,3.5266118835920595,2.5308503675650886,0.005689318935305776,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,0.75,0.4,17.250013936462846,ok,I,09_EGARCH11_skewt
2537,7.0970867993742415,7,7,15,1.0,11.349101571792978,11.349101571792978,4.3379167401822984,3.0061177143458075,2.332305484296864,0.009842313113040846,4.337916740182299,2.0117942455891438,3.485040702836631,0.0002460310923054765,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.0,0.25,7.0970867993742415,ok,I,09_EGARCH11_skewt
2537,10.50258343028396,10,10,15,1.0,14.891185676757342,14.891185676757342,6.92785045775611,3.9374938802825077,2.022437484634231,0.021565587931047236,6.927850457756108,2.614684711602761,3.0456196816631986,0.0011610067213978503,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.0,0.3,10.50258343028396,ok,I,09_EGARCH11_skewt
2537,15.542188200347336,15,15,15,1.0,19.533259289436035,19.533259289436035,10.773838051336158,5.29637139039757,1.6538532879285783,0.049078662844089904,10.773838051336162,3.318919961281859,2.6392384692268207,0.004154625413443913,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.0,0.35,15.542188200347336,ok,I,09_EGARCH11_skewt
2537,23.00001858195046,23,23,15,1.0,25.868493028644185,25.868493028644185,16.474727018940744,7.4931885040758885,1.2536406904208723,0.10498631715350237,16.474727018940747,4.151331036408227,2.2628323126529115,0.011823014101939977,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.0,0.4,23.00001858195046,ok,I,09_EGARCH11_skewt
2537,10.645630199061362,10,10,15,1.0,15.02844486949661,15.02844486949661,7.037082456710623,3.9750339389895246,2.0103884735176463,0.022195044735376257,7.037082456710624,2.637162052693241,3.0302887168517723,0.001221600310833737,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.5,0.25,10.645630199061362,ok,I,09_EGARCH11_skewt
2537,15.753875145425939,15,15,15,1.0,19.717649428822874,19.717649428822874,10.935663852473054,5.356362057116658,1.639542936549958,0.05055011810272425,10.935663852473057,3.3453481062358548,2.6251335578440598,0.004330749246619581,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.5,0.3,15.753875145425939,ok,I,09_EGARCH11_skewt
2537,23.313282300521003,23,23,15,1.0,26.134316385836545,26.134316385836545,16.71424762603236,7.585958052189953,1.2417770695534958,0.10715941266721896,16.71424762603236,4.182721018966879,2.252138910792314,0.012156747518881628,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.5,0.35,23.313282300521003,ok,I,09_EGARCH11_skewt
2537,34.50002787292569,34,34,15,1.0,35.287883072744165,35.287883072744165,25.27234174102015,10.879975239644901,0.9205481732374697,0.17864318557468117,25.272341741020153,5.181397179117936,1.9329808129916466,0.026619280736314144,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,1.5,0.4,34.50002787292569,ok,I,09_EGARCH11_skewt
2537,14.194173598748483,14,14,15,1.0,18.340561626694008,18.340561626694008,9.74406779877092,4.921354338085287,1.7467740051547798,0.0403382737006327,9.744067798770917,3.1455553559060063,2.732901778944235,0.003138952533001227,REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.0,0.25,14.194173598748483,ok,I,09_EGARCH11_skewt
2537,21.00516686056792,21,21,15,1.0,24.17559204926824,24.17559204926824,14.949260569521405,6.9005842766152545,1.3370362725679747,0.09060539854831329,14.949260569521401,3.945658900079169,2.3383499976548183,0.009684549676401422,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.0,0.3,21.00516686056792,ok,I,09_EGARCH11_skewt
2537,31.084376400694673,31,31,15,1.0,32.56841079280061,32.56841079280061,22.658882474945592,9.874166778544193,1.0035812175451264,0.15779025577576888,22.658882474945603,4.897962058214458,2.0231941775121687,0.02152656587371038,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.0,0.35,31.084376400694673,ok,I,09_EGARCH11_skewt
2537,46.00003716390092,46,46,15,1.0,44.11966860794012,44.11966860794012,34.07272995240752,14.280033871489964,0.7035654639161099,0.24085171262876603,34.07272995240752,6.039065748067474,1.663657770036311,0.04809042001347574,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.0,0.4,46.00003716390092,ok,I,09_EGARCH11_skewt
2537,17.742716998435604,17,17,15,1.0,21.425298823680894,21.425298823680894,12.455349937741302,5.931134667872588,1.5123495567429062,0.0652224801087502,12.455349937741305,3.5843385374092946,2.5025395320004935,0.006165292699705005,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.5,0.25,17.742716998435604,ok,I,09_EGARCH11_skewt
2537,26.2564585757099,26,26,15,1.0,28.5970910370968,28.5970910370968,18.965389372696794,8.45546864710915,1.139109145380487,0.1273288167582376,18.9653893726968,4.466983673128701,2.156198090075825,0.015534100313299826,FAIL_TO_REJECT,-0.004937690223211494,1.016780054799072,True,-1.9605041979979115e-17,1.0000000000000002,I:09_EGARCH11_skewt,2.5,0.3,26.2564585757099,ok,I,09_EGARCH11_skewt
